,e,s,i1,i2,c,r,d,compliance,contacts
0,317,98579,292,319,0,496,0,0.8788686880845549,8.462952478445862
1,471,97927,254,275,2,1074,0,0.8788826516741348,8.459257220969459
2,612,97289,219,232,4,1647,0,0.8791340526781578,8.458468498261979
3,739,96663,180,188,4,2229,0,0.8792632219867694,8.457093704469818
4,509,96077,330,261,8,2818,0,0.8793056405351842,8.456046944934796
5,589,95498,286,219,11,3400,0,0.8794862805116402,8.455766861487742
6,558,94875,323,245,14,3988,0,0.8795436811643673,8.454390608426344
7,538,94254,372,240,15,4584,0,0.8797492696619221,8.454298787715999
8,647,93521,459,280,15,5081,0,0.8797837140245696,8.452812358531622
9,798,92785,519,307,15,5579,0,0.8799752221148921,8.452328756307637
10,1009,91999,560,346,15,6074,0,0.8800633481724003,8.450945346346519
11,1143,91247,637,392,15,6569,0,0.8802646952450601,8.450138302638658
12,1276,90494,518,315,22,7378,0,0.8804851714985337,8.448432119283511
13,1278,89760,668,401,20,7876,0,0.8806134770001545,8.446930142568293
14,1203,89101,737,416,20,8526,0,0.8754362297130195,8.455305823545332
15,1092,88502,818,485,22,9084,0,0.8735245255019801,8.484001525771436
16,992,87860,899,534,20,9698,0,0.8707124730224247,8.501491766111975
17,928,87187,993,607,17,10269,2,0.86841819309669,8.518774048347836
18,873,86533,1097,661,15,10822,2,0.8665670146980153,8.53398879492437
19,909,85901,1122,676,18,11375,2,0.8648658242901575,8.54631460041617
20,984,85172,1160,697,19,11969,2,0.8634662776148826,8.557347490458305
21,1091,84434,1097,681,24,12674,2,0.8621701901517944,8.566526341445812
22,1147,83713,1070,660,27,13384,2,0.8610902818799286,8.574725835230895
23,1181,83009,996,626,31,14158,2,0.8601451911473933,8.581283383704626
24,1233,82267,957,607,32,14905,2,0.8593145191993347,8.587431968413128
25,1198,81569,953,612,40,15629,2,0.8585581580809056,8.592744547144923
26,1170,80860,971,620,40,16339,3,0.857899321724147,8.597638583082983
27,1127,80212,1021,653,42,16945,3,0.8573168826921755,8.602163072731237
